Whangarei,2005-03-17,Average,19.6,Whangarei Aero Aws,1287
Whangarei,2005-03-18,Maximum,23.1,Whangarei Aero Aws,1287
Whangarei,2005-03-18,Minimum,15.9,Whangarei Aero Aws,1287
Whangarei,2005-03-18,Average,19.5,Whangarei Aero Aws,1287
Whangarei,2005-03-19,Maximum,26,Whangarei Aero Aws,1287
Whangarei,2005-03-19,Minimum,17.9,Whangarei Aero Aws,1287
Whangarei,2005-03-19,Average,21.9,Whangarei Aero Aws,1287
Whangarei,2005-03-20,Maximum,26.4,Whangarei Aero Aws,1287
Whangarei,2005-03-20,Minimum,14.5,Whangarei Aero Aws,1287
Whangarei,2005-03-20,Average,20.4,Whangarei Aero Aws,1287
Whangarei,2005-03-21,Maximum,25.5,Whangarei Aero Aws,1287
Whangarei,2005-03-21,Minimum,15.7,Whangarei Aero Aws,1287
Whangarei,2005-03-21,Average,20.6,Whangarei Aero Aws,1287
Whangarei,2005-03-22,Maximum,26.1,Whangarei Aero Aws,1287
Whangarei,2005-03-22,Minimum,15.4,Whangarei Aero Aws,1287
Whangarei,2005-03-22,Average,20.8,Whangarei Aero Aws,1287
Whangarei,2005-03-23,Maximum,26,Whangarei Aero Aws,1287
Whangarei,2005-03-23,Minimum,14.7,Whangarei Aero Aws,1287
Whangarei,2005-03-23,Average,20.4,Whangarei Aero Aws,1287
Whangarei,2005-03-24,Maximum,25.4,Whangarei Aero Aws,1287
Whangarei,2005-03-24,Minimum,19,Whangarei Aero Aws,1287
Whangarei,2005-03-24,Average,22.2,Whangarei Aero Aws,1287
Whangarei,2005-03-25,Maximum,27.6,Whangarei Aero Aws,1287
Whangarei,2005-03-25,Minimum,20.8,Whangarei Aero Aws,1287
Whangarei,2005-03-25,Average,24.2,Whangarei Aero Aws,1287
Whangarei,2005-03-26,Maximum,26.8,Whangarei Aero Aws,1287
Whangarei,2005-03-26,Minimum,16.5,Whangarei Aero Aws,1287
Whangarei,2005-03-26,Average,21.6,Whangarei Aero Aws,1287
Whangarei,2005-03-27,Maximum,25.4,Whangarei Aero Aws,1287
Whangarei,2005-03-27,Minimum,16,Whangarei Aero Aws,1287
Whangarei,2005-03-27,Average,20.7,Whangarei Aero Aws,1287
Whangarei,2005-03-28,Maximum,22.8,Whangarei Aero Aws,1287
Whangarei,2005-03-28,Minimum,13.4,Whangarei Aero Aws,1287
Whangarei,2005-03-28,Average,18.1,Whangarei Aero Aws,1287
Whangarei,2005-03-29,Maximum,21.9,Whangarei Aero Aws,1287
Whangarei,2005-03-29,Minimum,12.9,Whangarei Aero Aws,1287
Whangarei,2005-03-29,Average,17.4,Whangarei Aero Aws,1287
Whangarei,2005-03-30,Maximum,24.4,Whangarei Aero Aws,1287
Whangarei,2005-03-30,Minimum,14.4,Whangarei Aero Aws,1287
Whangarei,2005-03-30,Average,19.4,Whangarei Aero Aws,1287
Whangarei,2005-03-31,Maximum,23.9,Whangarei Aero Aws,1287
Whangarei,2005-03-31,Minimum,10.3,Whangarei Aero Aws,1287
Whangarei,2005-03-31,Average,17.1,Whangarei Aero Aws,1287
Whangarei,2005-04-01,Maximum,24.2,Whangarei Aero Aws,1287
Whangarei,2005-04-01,Minimum,12.9,Whangarei Aero Aws,1287
Whangarei,2005-04-01,Average,18.6,Whangarei Aero Aws,1287
Whangarei,2005-04-02,Maximum,25.2,Whangarei Aero Aws,1287
Whangarei,2005-04-02,Minimum,12.7,Whangarei Aero Aws,1287
Whangarei,2005-04-02,Average,18.9,Whangarei Aero Aws,1287
Whangarei,2005-04-03,Maximum,23.9,Whangarei Aero Aws,1287
Whangarei,2005-04-03,Minimum,15.8,Whangarei Aero Aws,1287
Whangarei,2005-04-03,Average,19.9,Whangarei Aero Aws,1287
Whangarei,2005-04-04,Maximum,24.7,Whangarei Aero Aws,1287
Whangarei,2005-04-04,Minimum,12.4,Whangarei Aero Aws,1287
Whangarei,2005-04-04,Average,18.6,Whangarei Aero Aws,1287
Whangarei,2005-04-05,Maximum,22.8,Whangarei Aero Aws,1287
Whangarei,2005-04-05,Minimum,13.7,Whangarei Aero Aws,1287
Whangarei,2005-04-05,Average,18.2,Whangarei Aero Aws,1287
Whangarei,2005-04-06,Maximum,21.4,Whangarei Aero Aws,1287
Whangarei,2005-04-06,Minimum,15.4,Whangarei Aero Aws,1287
Whangarei,2005-04-06,Average,18.4,Whangarei Aero Aws,1287
Whangarei,2005-04-07,Maximum,20.8,Whangarei Aero Aws,1287
Whangarei,2005-04-07,Minimum,12.3,Whangarei Aero Aws,1287
Whangarei,2005-04-07,Average,16.6,Whangarei Aero Aws,1287
Whangarei,2005-04-08,Maximum,23.3,Whangarei Aero Aws,1287
Whangarei,2005-04-08,Minimum,15,Whangarei Aero Aws,1287
Whangarei,2005-04-08,Average,19.1,Whangarei Aero Aws,1287
Whangarei,2005-04-09,Maximum,23.6,Whangarei Aero Aws,1287
Whangarei,2005-04-09,Minimum,16.6,Whangarei Aero Aws,1287
Whangarei,2005-04-09,Average,20.1,Whangarei Aero Aws,1287
Whangarei,2005-04-10,Maximum,21.1,Whangarei Aero Aws,1287
Whangarei,2005-04-10,Minimum,15.4,Whangarei Aero Aws,1287
Whangarei,2005-04-10,Average,18.2,Whangarei Aero Aws,1287
Whangarei,2005-04-11,Maximum,22.2,Whangarei Aero Aws,1287
Whangarei,2005-04-11,Minimum,10.6,Whangarei Aero Aws,1287
Whangarei,2005-04-11,Average,16.4,Whangarei Aero Aws,1287
Whangarei,2005-04-12,Maximum,21.2,Whangarei Aero Aws,1287
Whangarei,2005-04-12,Minimum,14.2,Whangarei Aero Aws,1287
Whangarei,2005-04-12,Average,17.7,Whangarei Aero Aws,1287
Whangarei,2005-04-13,Maximum,23.7,Whangarei Aero Aws,1287
Whangarei,2005-04-13,Minimum,16.8,Whangarei Aero Aws,1287
Whangarei,2005-04-13,Average,20.2,Whangarei Aero Aws,1287
Whangarei,2005-04-14,Maximum,19.8,Whangarei Aero Aws,1287
Whangarei,2005-04-14,Minimum,15.2,Whangarei Aero Aws,1287
Whangarei,2005-04-14,Average,17.5,Whangarei Aero Aws,1287
Whangarei,2005-04-15,Maximum,20.8,Whangarei Aero Aws,1287
Whangarei,2005-04-15,Minimum,8.5,Whangarei Aero Aws,1287
Whangarei,2005-04-15,Average,14.7,Whangarei Aero Aws,1287
Whangarei,2005-04-16,Maximum,21.3,Whangarei Aero Aws,1287
Whangarei,2005-04-16,Minimum,9.1,Whangarei Aero Aws,1287
Whangarei,2005-04-16,Average,15.2,Whangarei Aero Aws,1287
Whangarei,2005-04-17,Maximum,22.2,Whangarei Aero Aws,1287
Whangarei,2005-04-17,Minimum,12.2,Whangarei Aero Aws,1287
Whangarei,2005-04-17,Average,17.2,Whangarei Aero Aws,1287
Whangarei,2005-04-18,Maximum,21.1,Whangarei Aero Aws,1287
Whangarei,2005-04-18,Minimum,14.2,Whangarei Aero Aws,1287
Whangarei,2005-04-18,Average,17.6,Whangarei Aero Aws,1287
Whangarei,2005-04-19,Maximum,21.5,Whangarei Aero Aws,1287
Whangarei,2005-04-19,Minimum,10.1,Whangarei Aero Aws,1287
Whangarei,2005-04-19,Average,15.8,Whangarei Aero Aws,1287
Whangarei,2005-04-20,Maximum,22.9,Whangarei Aero Aws,1287
Whangarei,2005-04-20,Minimum,10,Whangarei Aero Aws,1287
Whangarei,2005-04-20,Average,16.4,Whangarei Aero Aws,1287
Whangarei,2005-04-21,Maximum,20.2,Whangarei Aero Aws,1287
Whangarei,2005-04-21,Minimum,11.6,Whangarei Aero Aws,1287
Whangarei,2005-04-21,Average,15.9,Whangarei Aero Aws,1287
Whangarei,2005-04-22,Maximum,20.6,Whangarei Aero Aws,1287
Whangarei,2005-04-22,Minimum,7.8,Whangarei Aero Aws,1287
Whangarei,2005-04-22,Average,14.2,Whangarei Aero Aws,1287
Whangarei,2005-04-23,Maximum,20.8,Whangarei Aero Aws,1287
Whangarei,2005-04-23,Minimum,12.3,Whangarei Aero Aws,1287
Whangarei,2005-04-23,Average,16.6,Whangarei Aero Aws,1287
Whangarei,2005-04-24,Maximum,18.5,Whangarei Aero Aws,1287
Whangarei,2005-04-24,Minimum,14.3,Whangarei Aero Aws,1287
Whangarei,2005-04-24,Average,16.4,Whangarei Aero Aws,1287
Whangarei,2005-04-25,Maximum,15.4,Whangarei Aero Aws,1287
Whangarei,2005-04-25,Minimum,4.1,Whangarei Aero Aws,1287
Whangarei,2005-04-25,Average,9.8,Whangarei Aero Aws,1287
Whangarei,2005-04-26,Maximum,18.3,Whangarei Aero Aws,1287
Whangarei,2005-04-26,Minimum,4.5,Whangarei Aero Aws,1287
Whangarei,2005-04-26,Average,11.4,Whangarei Aero Aws,1287
Whangarei,2005-04-27,Maximum,20.2,Whangarei Aero Aws,1287
Whangarei,2005-04-27,Minimum,10.7,Whangarei Aero Aws,1287
Whangarei,2005-04-27,Average,15.4,Whangarei Aero Aws,1287
Whangarei,2005-04-28,Maximum,19.4,Whangarei Aero Aws,1287
Whangarei,2005-04-28,Minimum,13.4,Whangarei Aero Aws,1287
Whangarei,2005-04-28,Average,16.4,Whangarei Aero Aws,1287
Whangarei,2005-04-29,Maximum,19.4,Whangarei Aero Aws,1287
Whangarei,2005-04-29,Minimum,10.2,Whangarei Aero Aws,1287
Whangarei,2005-04-29,Average,14.8,Whangarei Aero Aws,1287
Whangarei,2005-04-30,Maximum,22.5,Whangarei Aero Aws,1287
Whangarei,2005-04-30,Minimum,12.7,Whangarei Aero Aws,1287
